fcvrp_A039-03f_4_2_4.txt,877,877,0,10
fcvrp_A039-03f_4_3_3.txt,1477,1477,0,17
fcvrp_A045-03f_14_2_2.txt,864,864,0,14
fcvrp_A045-03f_14_3_1.txt,1458,1458,0,31
fcvrp_A045-03f_14_3_3.txt,1719,1719,0,62
fcvrp_A045-03f_14_3_4.txt,1270,1270,0,27
fcvrp_A045-03f_23_2_2.txt,1240,1240,0,22
fcvrp_A045-03f_23_2_4.txt,1274,1274,0,23
fcvrp_A045-03f_23_3_1.txt,1444,1444,0,36
fcvrp_A045-03f_23_3_3.txt,1740,1740,0,46
fcvrp_A045-03f_5_2_1.txt,847,847,0,17
fcvrp_A045-03f_5_2_2.txt,564,564,0,8
fcvrp_A045-03f_5_2_4.txt,1165,1165,0,20
fcvrp_A045-03f_5_3_3.txt,1485,1485,0,46
fcvrp_A048-03f_14_2_1.txt,1323,1323,0,32
fcvrp_A048-03f_14_2_2.txt,886,886,0,15
fcvrp_A048-03f_14_2_4.txt,1260,1260,0,32
fcvrp_A048-03f_14_3_3.txt,1800,1800,0,84
fcvrp_A048-03f_24_2_1.txt,1303,1303,0,37
fcvrp_A048-03f_24_2_2.txt,1115,1115,0,27
fcvrp_A048-03f_24_2_4.txt,1286,1286,0,39
fcvrp_A048-03f_24_3_3.txt,1891,1891,0,73
fcvrp_A048-03f_5_1_2.txt,670,670,0,18
fcvrp_A048-03f_5_2_1.txt,1256,1256,0,35
fcvrp_A048-03f_5_2_4.txt,1117,1117,0,32
fcvrp_A048-03f_5_3_3.txt,1588,1588,0,74
fcvrp_A056-03f_17_2_1.txt,1049,1049,0,42
fcvrp_A056-03f_17_2_2.txt,749,749,0,30
fcvrp_A056-03f_17_2_4.txt,885,885,0,39
fcvrp_A056-03f_17_3_3.txt,1351,1351,0,114
fcvrp_A056-03f_28_2_1.txt,1294,1294,0,84
fcvrp_A056-03f_28_2_2.txt,996,996,0,63
fcvrp_A056-03f_28_2_4.txt,1294,1294,0,112
fcvrp_A056-03f_28_3_3.txt,1737,1737,0,194
fcvrp_A056-03f_6_1_2.txt,740,740,0,26
fcvrp_A056-03f_6_2_1.txt,781,781,0,45
fcvrp_A056-03f_6_2_3.txt,1234,1234,0,115
fcvrp_A056-03f_6_2_4.txt,1077,1077,0,62
fcvrp_A065-03f_20_2_1.txt,1314,1314,0,157
fcvrp_A065-03f_20_2_2.txt,969,969,0,65
fcvrp_A065-03f_20_2_4.txt,1393,1393,0,196
fcvrp_A065-03f_20_3_3.txt,1802,1802,0,294
fcvrp_A065-03f_33_2_2.txt,1441,1441,0,171
fcvrp_A065-03f_33_3_1.txt,1687,1687,0,280
fcvrp_A065-03f_33_3_3.txt,1903,1903,0,1098
fcvrp_A065-03f_33_3_4.txt,1637,1637,0,221
fcvrp_A065-03f_7_2_1.txt,995,995,0,119
fcvrp_A065-03f_7_2_2.txt,716,716,0,34
fcvrp_A065-03f_7_2_4.txt,1176,1176,0,135
fcvrp_A065-03f_7_3_3.txt,1386,1386,0,264
fcvrp_A071-03f_21_2_1.txt,1350,1350,0,290
fcvrp_A071-03f_21_2_2.txt,980,980,0,117
fcvrp_A071-03f_21_2_4.txt,1349,1349,0,219
fcvrp_A071-03f_21_3_3.txt,1969,1969,0,752
fcvrp_A071-03f_36_2_1.txt,1463,1463,0,216
fcvrp_A071-03f_36_2_2.txt,1376,1376,0,183
fcvrp_A071-03f_36_2_4.txt,1645,1645,0,302
fcvrp_A071-03f_36_3_3.txt,1896,1896,0,617
fcvrp_A071-03f_7_1_2.txt,643,643,0,91
fcvrp_A071-03f_7_2_1.txt,999,999,0,194
fcvrp_A071-03f_7_2_3.txt,1208,1208,0,283
fcvrp_A071-03f_7_2_4.txt,1131,1131,0,216
fcvrp_P-n101-k4_10_2_1.txt,328,328,0,794
fcvrp_P-n101-k4_10_2_2.txt,198,198,0,305
fcvrp_P-n101-k4_10_3_3.txt,519,527,-1.52,1883
fcvrp_P-n101-k4_10_3_4.txt,469,469,0,3600
fcvrp_P-n101-k4_30_2_2.txt,334,336,-0.6,898
fcvrp_P-n101-k4_30_3_1.txt,432,432,0,1774
fcvrp_P-n101-k4_30_3_4.txt,424,424,0,1488
fcvrp_P-n101-k4_30_4_3.txt,615,615,0,3600
fcvrp_P-n101-k4_51_3_1.txt,495,503,-1.59,3600
fcvrp_P-n101-k4_51_3_2.txt,465,465,0,1756
fcvrp_P-n101-k4_51_3_4.txt,542,557,-2.69,3600
fcvrp_P-n101-k4_51_4_3.txt,638,638,0,2204
fcvrp_P-n16-k8_2_2_2.txt,116,116,0,0
fcvrp_P-n16-k8_2_6_1.txt,359,359,0,0
fcvrp_P-n16-k8_2_8_3.txt,441,441,0,0
fcvrp_P-n16-k8_2_8_4.txt,441,441,0,0
fcvrp_P-n16-k8_5_6_1.txt,361,361,0,0
fcvrp_P-n16-k8_5_6_2.txt,283,283,0,0
fcvrp_P-n16-k8_5_7_4.txt,376,376,0,0
fcvrp_P-n16-k8_5_8_3.txt,468,468,0,0
fcvrp_P-n16-k8_8_5_2.txt,297,297,0,0
fcvrp_P-n16-k8_8_6_1.txt,334,334,0,0
fcvrp_P-n16-k8_8_6_4.txt,359,359,0,0
fcvrp_P-n16-k8_8_8_3.txt,470,470,0,0
fcvrp_P-n19-k2_10_2_1.txt,163,163,0,0
fcvrp_P-n19-k2_10_2_2.txt,153,153,0,0
fcvrp_P-n19-k2_10_2_3.txt,195,195,0,0
fcvrp_P-n19-k2_10_2_4.txt,195,195,0,0
fcvrp_P-n19-k2_2_2_1.txt,192,192,0,0
fcvrp_P-n19-k2_2_2_2.txt,160,160,0,0
fcvrp_P-n19-k2_2_2_3.txt,194,194,0,0
fcvrp_P-n19-k2_2_2_4.txt,194,194,0,0
fcvrp_P-n19-k2_6_2_1.txt,186,186,0,0
fcvrp_P-n19-k2_6_2_2.txt,175,175,0,0
fcvrp_P-n19-k2_6_2_3.txt,222,222,0,0
fcvrp_P-n19-k2_6_2_4.txt,179,179,0,0
fcvrp_P-n20-k2_10_2_1.txt,189,189,0,0
fcvrp_P-n20-k2_10_2_2.txt,175,175,0,0
fcvrp_P-n20-k2_10_2_3.txt,209,209,0,0
fcvrp_P-n20-k2_10_2_4.txt,208,208,0,0
fcvrp_P-n20-k2_2_2_1.txt,183,183,0,0
fcvrp_P-n20-k2_2_2_2.txt,152,152,0,0
fcvrp_P-n20-k2_2_2_3.txt,196,196,0,0
fcvrp_P-n20-k2_2_2_4.txt,196,196,0,0
fcvrp_P-n20-k2_6_2_1.txt,193,193,0,0
fcvrp_P-n20-k2_6_2_2.txt,165,165,0,0
fcvrp_P-n20-k2_6_2_4.txt,186,186,0,0
fcvrp_P-n20-k2_6_3_3.txt,237,237,0,1
fcvrp_P-n21-k2_11_2_1.txt,183,183,0,1
fcvrp_P-n21-k2_11_2_2.txt,161,161,0,0
fcvrp_P-n21-k2_11_2_3.txt,203,203,0,1
fcvrp_P-n21-k2_11_2_4.txt,196,196,0,1
fcvrp_P-n21-k2_2_1_2.txt,91,91,0,0
fcvrp_P-n21-k2_2_2_1.txt,189,189,0,1
fcvrp_P-n21-k2_2_2_3.txt,202,202,0,1
fcvrp_P-n21-k2_2_2_4.txt,202,202,0,1
fcvrp_P-n21-k2_6_2_1.txt,194,194,0,1
fcvrp_P-n21-k2_6_2_2.txt,161,161,0,0
fcvrp_P-n21-k2_6_2_3.txt,211,211,0,1
fcvrp_P-n21-k2_6_2_4.txt,180,180,0,0
fcvrp_P-n22-k2_11_2_1.txt,188,188,0,1
fcvrp_P-n22-k2_11_2_2.txt,169,169,0,1
fcvrp_P-n22-k2_11_2_3.txt,215,215,0,1
fcvrp_P-n22-k2_11_2_4.txt,207,207,0,1
fcvrp_P-n22-k2_2_1_2.txt,85,85,0,0
fcvrp_P-n22-k2_2_2_1.txt,132,132,0,1
fcvrp_P-n22-k2_2_2_3.txt,178,178,0,1
fcvrp_P-n22-k2_2_2_4.txt,178,178,0,1
fcvrp_P-n22-k2_7_1_2.txt,118,118,0,0
fcvrp_P-n22-k2_7_2_1.txt,195,195,0,1
fcvrp_P-n22-k2_7_2_3.txt,209,209,0,1
fcvrp_P-n22-k2_7_2_4.txt,194,194,0,1
fcvrp_P-n22-k8_11_5_2.txt,444,444,0,0
fcvrp_P-n22-k8_11_6_1.txt,479,479,0,0
fcvrp_P-n22-k8_11_7_4.txt,564,564,0,1
fcvrp_P-n22-k8_11_8_3.txt,608,608,0,1
fcvrp_P-n22-k8_2_3_2.txt,169,169,0,0
fcvrp_P-n22-k8_2_5_1.txt,274,274,0,0
fcvrp_P-n22-k8_2_7_3.txt,440,440,0,1
fcvrp_P-n22-k8_2_7_4.txt,440,440,0,1
fcvrp_P-n22-k8_7_4_2.txt,253,253,0,0
fcvrp_P-n22-k8_7_6_1.txt,444,444,0,0
fcvrp_P-n22-k8_7_6_4.txt,453,453,0,0
fcvrp_P-n22-k8_7_7_3.txt,543,543,0,1
fcvrp_P-n23-k8_12_6_1.txt,380,380,0,0
fcvrp_P-n23-k8_12_6_2.txt,353,353,0,0
fcvrp_P-n23-k8_12_7_4.txt,436,436,0,1
fcvrp_P-n23-k8_12_8_3.txt,483,483,0,1
fcvrp_P-n23-k8_2_4_1.txt,178,178,0,0
fcvrp_P-n23-k8_2_4_2.txt,131,131,0,0
fcvrp_P-n23-k8_2_6_3.txt,314,314,0,0
fcvrp_P-n23-k8_2_6_4.txt,314,314,0,0
fcvrp_P-n23-k8_7_5_2.txt,272,272,0,0
fcvrp_P-n23-k8_7_7_1.txt,433,433,0,1
fcvrp_P-n23-k8_7_7_4.txt,401,401,0,1
fcvrp_P-n23-k8_7_8_3.txt,481,481,0,1
fcvrp_P-n40-k5_12_3_1.txt,295,295,0,6
fcvrp_P-n40-k5_12_3_2.txt,262,262,0,6
fcvrp_P-n40-k5_12_4_4.txt,378,378,0,13
fcvrp_P-n40-k5_12_5_3.txt,442,442,0,22
fcvrp_P-n40-k5_20_3_2.txt,332,332,0,10
fcvrp_P-n40-k5_20_4_1.txt,379,379,0,16
fcvrp_P-n40-k5_20_4_4.txt,373,373,0,18
fcvrp_P-n40-k5_20_5_3.txt,458,458,0,23
fcvrp_P-n40-k5_4_2_2.txt,137,137,0,2
fcvrp_P-n40-k5_4_3_1.txt,252,252,0,6
fcvrp_P-n40-k5_4_3_4.txt,251,251,0,8
fcvrp_P-n40-k5_4_4_3.txt,362,362,0,16
fcvrp_P-n45-k5_14_3_2.txt,293,293,0,15
fcvrp_P-n45-k5_14_4_1.txt,405,405,0,24
fcvrp_P-n45-k5_14_4_4.txt,409,409,0,26
fcvrp_P-n45-k5_14_5_3.txt,495,495,0,36
fcvrp_P-n45-k5_23_3_2.txt,323,323,0,15
fcvrp_P-n45-k5_23_4_1.txt,410,410,0,23
fcvrp_P-n45-k5_23_4_4.txt,359,359,0,25
fcvrp_P-n45-k5_23_5_3.txt,500,500,0,40
fcvrp_P-n45-k5_5_2_2.txt,168,168,0,7
fcvrp_P-n45-k5_5_3_1.txt,295,295,0,16
fcvrp_P-n45-k5_5_4_4.txt,313,313,0,22
fcvrp_P-n45-k5_5_5_3.txt,435,435,0,38
fcvrp_P-n50-k10_15_10_3.txt,664,664,0,94
fcvrp_P-n50-k10_15_5_2.txt,308,308,0,14
fcvrp_P-n50-k10_15_7_1.txt,467,467,0,33
fcvrp_P-n50-k10_15_7_4.txt,450,450,0,26
fcvrp_P-n50-k10_25_10_3.txt,707,707,0,53
fcvrp_P-n50-k10_25_7_2.txt,406,406,0,27
fcvrp_P-n50-k10_25_8_1.txt,509,509,0,41
fcvrp_P-n50-k10_25_8_4.txt,523,523,0,33
fcvrp_P-n50-k10_5_3_2.txt,162,162,0,7
fcvrp_P-n50-k10_5_5_1.txt,268,268,0,20
fcvrp_P-n50-k10_5_5_4.txt,271,271,0,17
fcvrp_P-n50-k10_5_8_3.txt,462,462,0,47
fcvrp_P-n50-k7_15_3_2.txt,252,252,0,13
fcvrp_P-n50-k7_15_5_1.txt,375,375,0,40
fcvrp_P-n50-k7_15_5_4.txt,369,369,0,32
fcvrp_P-n50-k7_15_7_3.txt,534,534,0,88
fcvrp_P-n50-k7_25_5_1.txt,403,403,0,34
fcvrp_P-n50-k7_25_5_2.txt,329,329,0,26
fcvrp_P-n50-k7_25_6_4.txt,425,425,0,54
fcvrp_P-n50-k7_25_7_3.txt,562,562,0,71
fcvrp_P-n50-k7_5_2_2.txt,161,161,0,6
fcvrp_P-n50-k7_5_4_1.txt,230,230,0,22
fcvrp_P-n50-k7_5_4_4.txt,235,235,0,22
fcvrp_P-n50-k7_5_6_3.txt,378,378,0,52
fcvrp_P-n50-k8_15_4_2.txt,276,276,0,12
fcvrp_P-n50-k8_15_6_1.txt,416,416,0,30
fcvrp_P-n50-k8_15_6_4.txt,408,408,0,27
fcvrp_P-n50-k8_15_8_3.txt,589,589,0,74
fcvrp_P-n50-k8_25_6_2.txt,366,366,0,26
fcvrp_P-n50-k8_25_7_1.txt,463,463,0,38
fcvrp_P-n50-k8_25_7_4.txt,475,475,0,43
fcvrp_P-n50-k8_25_9_3.txt,637,637,0,77
fcvrp_P-n50-k8_5_3_2.txt,157,157,0,11
fcvrp_P-n50-k8_5_4_1.txt,239,239,0,18
fcvrp_P-n50-k8_5_4_4.txt,244,244,0,16
fcvrp_P-n50-k8_5_7_3.txt,418,418,0,45
fcvrp_P-n51-k10_15_10_3.txt,703,703,0,80
fcvrp_P-n51-k10_15_5_2.txt,307,307,0,14
fcvrp_P-n51-k10_15_6_1.txt,407,407,0,23
fcvrp_P-n51-k10_15_7_4.txt,474,474,0,28
fcvrp_P-n51-k10_26_10_3.txt,725,727,-0.28,59
fcvrp_P-n51-k10_26_7_2.txt,475,475,0,39
fcvrp_P-n51-k10_26_8_1.txt,555,557,-0.36,46
fcvrp_P-n51-k10_26_9_4.txt,595,595,0,48
fcvrp_P-n51-k10_5_10_3.txt,684,687,-0.44,76
fcvrp_P-n51-k10_5_6_2.txt,354,354,0,19
fcvrp_P-n51-k10_5_7_4.txt,514,517,-0.58,27
fcvrp_P-n51-k10_5_8_1.txt,574,577,-0.52,37
fcvrp_P-n55-k10_17_5_2.txt,297,297,0,20
fcvrp_P-n55-k10_17_5_4.txt,353,353,0,25
fcvrp_P-n55-k10_17_6_1.txt,374,374,0,27
fcvrp_P-n55-k10_17_8_3.txt,574,574,0,75
fcvrp_P-n55-k10_28_6_2.txt,408,408,0,34
fcvrp_P-n55-k10_28_7_1.txt,455,455,0,59
fcvrp_P-n55-k10_28_7_4.txt,517,517,0,57
fcvrp_P-n55-k10_28_9_3.txt,654,655,-0.15,98
fcvrp_P-n55-k10_6_4_2.txt,244,244,0,16
fcvrp_P-n55-k10_6_5_1.txt,285,285,0,28
fcvrp_P-n55-k10_6_6_4.txt,427,429,-0.47,36
fcvrp_P-n55-k10_6_8_3.txt,519,521,-0.38,81
fcvrp_P-n55-k15_17_13_3.txt,800,800,0,70
fcvrp_P-n55-k15_17_7_2.txt,376,376,0,14
fcvrp_P-n55-k15_17_8_4.txt,467,467,0,21
fcvrp_P-n55-k15_17_9_1.txt,523,523,0,27
fcvrp_P-n55-k15_28_11_1.txt,612,612,0,54
fcvrp_P-n55-k15_28_12_4.txt,700,700,0,41
fcvrp_P-n55-k15_28_15_3.txt,907,907,0,94
fcvrp_P-n55-k15_28_9_2.txt,556,556,0,31
fcvrp_P-n55-k15_6_11_4.txt,596,596,0,34
fcvrp_P-n55-k15_6_14_3.txt,755,757,-0.26,91
fcvrp_P-n55-k15_6_7_2.txt,337,337,0,14
fcvrp_P-n55-k15_6_9_1.txt,399,399,0,25
fcvrp_P-n55-k7_17_3_2.txt,254,254,0,24
fcvrp_P-n55-k7_17_4_1.txt,308,308,0,32
fcvrp_P-n55-k7_17_4_4.txt,317,317,0,31
fcvrp_P-n55-k7_17_6_3.txt,473,473,0,99
fcvrp_P-n55-k7_28_4_2.txt,346,346,0,39
fcvrp_P-n55-k7_28_5_1.txt,386,386,0,71
fcvrp_P-n55-k7_28_5_4.txt,437,437,0,64
fcvrp_P-n55-k7_28_6_3.txt,536,544,-1.47,103
fcvrp_P-n55-k7_6_3_2.txt,206,206,0,23
fcvrp_P-n55-k7_6_4_1.txt,243,243,0,37
fcvrp_P-n55-k7_6_4_4.txt,355,356,-0.28,37
fcvrp_P-n55-k7_6_5_3.txt,442,456,-3.07,172
fcvrp_P-n55-k8_17_3_2.txt,254,254,0,20
fcvrp_P-n55-k8_17_4_1.txt,312,312,0,34
fcvrp_P-n55-k8_17_4_4.txt,317,317,0,29
fcvrp_P-n55-k8_17_6_3.txt,477,477,0,100
fcvrp_P-n55-k8_28_4_2.txt,354,354,0,33
fcvrp_P-n55-k8_28_5_1.txt,391,391,0,57
fcvrp_P-n55-k8_28_5_4.txt,446,448,-0.45,53
fcvrp_P-n55-k8_28_7_3.txt,557,557,0,128
fcvrp_P-n55-k8_6_3_2.txt,206,206,0,26
fcvrp_P-n55-k8_6_4_1.txt,244,244,0,34
fcvrp_P-n55-k8_6_5_4.txt,361,361,0,51
fcvrp_P-n55-k8_6_6_3.txt,434,434,0,100
fcvrp_P-n60-k10_18_5_2.txt,308,308,0,38
fcvrp_P-n60-k10_18_6_1.txt,391,391,0,61
fcvrp_P-n60-k10_18_6_4.txt,467,476,-1.89,50
fcvrp_P-n60-k10_18_9_3.txt,661,662,-0.15,172
fcvrp_P-n60-k10_30_10_3.txt,756,757,-0.13,176
fcvrp_P-n60-k10_30_6_2.txt,473,480,-1.46,53
fcvrp_P-n60-k10_30_8_1.txt,545,547,-0.37,116
fcvrp_P-n60-k10_30_8_4.txt,583,583,0,104
fcvrp_P-n60-k10_6_10_3.txt,693,693,0,138
fcvrp_P-n60-k10_6_4_2.txt,215,215,0,22
fcvrp_P-n60-k10_6_5_1.txt,319,321,-0.62,31
fcvrp_P-n60-k10_6_7_4.txt,474,474,0,85
fcvrp_P-n60-k15_18_13_3.txt,853,853,0,135
fcvrp_P-n60-k15_18_7_2.txt,377,377,0,29
fcvrp_P-n60-k15_18_8_1.txt,488,489,-0.2,43
fcvrp_P-n60-k15_18_9_4.txt,606,613,-1.14,43
fcvrp_P-n60-k15_30_11_1.txt,709,709,0,80
fcvrp_P-n60-k15_30_12_4.txt,761,761,0,91
fcvrp_P-n60-k15_30_15_3.txt,992,995,-0.3,186
fcvrp_P-n60-k15_30_9_2.txt,614,627,-2.07,68
fcvrp_P-n60-k15_6_10_4.txt,660,662,-0.3,62
fcvrp_P-n60-k15_6_14_3.txt,938,938,0,195
fcvrp_P-n60-k15_6_5_2.txt,257,257,0,17
fcvrp_P-n60-k15_6_8_1.txt,397,397,0,35
fcvrp_P-n65-k10_20_5_2.txt,324,324,0,59
fcvrp_P-n65-k10_20_7_1.txt,513,520,-1.35,128
fcvrp_P-n65-k10_20_7_4.txt,515,515,0,111
fcvrp_P-n65-k10_20_9_3.txt,766,789,-2.92,489
fcvrp_P-n65-k10_33_7_2.txt,508,508,0,126
fcvrp_P-n65-k10_33_7_4.txt,566,583,-2.92,118
fcvrp_P-n65-k10_33_8_1.txt,588,593,-0.84,184
fcvrp_P-n65-k10_33_9_3.txt,719,735,-2.18,210
fcvrp_P-n65-k10_7_4_2.txt,265,265,0,31
fcvrp_P-n65-k10_7_6_1.txt,491,491,0,75
fcvrp_P-n65-k10_7_6_4.txt,576,591,-2.54,75
fcvrp_P-n65-k10_7_8_3.txt,635,636,-0.16,202
fcvrp_P-n70-k10_21_10_3.txt,776,783,-0.89,529
fcvrp_P-n70-k10_21_6_2.txt,400,401,-0.25,116
fcvrp_P-n70-k10_21_7_1.txt,494,497,-0.6,140
fcvrp_P-n70-k10_21_7_4.txt,568,572,-0.7,197
fcvrp_P-n70-k10_35_10_3.txt,836,855,-2.22,353
fcvrp_P-n70-k10_35_7_2.txt,538,540,-0.37,181
fcvrp_P-n70-k10_35_8_1.txt,604,604,0,231
fcvrp_P-n70-k10_35_8_4.txt,647,648,-0.15,193
fcvrp_P-n70-k10_7_10_3.txt,742,744,-0.27,357
fcvrp_P-n70-k10_7_6_2.txt,371,371,0,120
fcvrp_P-n70-k10_7_7_1.txt,470,477,-1.47,140
fcvrp_P-n70-k10_7_9_4.txt,664,674,-1.48,326
fcvrp_P-n76-k4_23_2_2.txt,260,260,0,132
fcvrp_P-n76-k4_23_3_1.txt,353,353,0,303
fcvrp_P-n76-k4_23_3_4.txt,436,436,0,409
fcvrp_P-n76-k4_23_4_3.txt,552,552,0,811
fcvrp_P-n76-k4_38_3_1.txt,401,401,0,490
fcvrp_P-n76-k4_38_3_2.txt,365,365,0,375
fcvrp_P-n76-k4_38_4_3.txt,601,611,-1.64,668
fcvrp_P-n76-k4_38_4_4.txt,505,505,0,695
fcvrp_P-n76-k4_8_2_2.txt,195,195,0,95
fcvrp_P-n76-k4_8_3_1.txt,334,334,0,278
fcvrp_P-n76-k4_8_3_4.txt,404,404,0,397
fcvrp_P-n76-k4_8_4_3.txt,491,491,0,695
fcvrp_P-n76-k5_23_3_1.txt,360,360,0,252
fcvrp_P-n76-k5_23_3_2.txt,282,282,0,176
fcvrp_P-n76-k5_23_4_4.txt,466,466,0,438
fcvrp_P-n76-k5_23_5_3.txt,579,579,0,890
fcvrp_P-n76-k5_38_3_2.txt,374,374,0,296
fcvrp_P-n76-k5_38_4_1.txt,438,438,0,469
fcvrp_P-n76-k5_38_5_3.txt,627,650,-3.54,531
fcvrp_P-n76-k5_38_5_4.txt,528,528,0,518
fcvrp_P-n76-k5_8_2_2.txt,196,196,0,81
fcvrp_P-n76-k5_8_3_1.txt,347,347,0,346
fcvrp_P-n76-k5_8_4_4.txt,424,424,0,616
fcvrp_P-n76-k5_8_5_3.txt,517,523,-1.15,663
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
