fcvrp_P-n22-k8_11_6_1.txt,479,479,0,0,479,0,1
fcvrp_P-n22-k8_11_7_4.txt,564,564,0,0,564,0,1
fcvrp_P-n22-k8_11_8_3.txt,608,608,0,0,608,0,1
fcvrp_P-n22-k8_2_3_2.txt,169,169,0,0,169,0,0
fcvrp_P-n22-k8_2_5_1.txt,274,274,0,0,274,0,1
fcvrp_P-n22-k8_2_7_3.txt,440,440,0,0,440,0,1
fcvrp_P-n22-k8_2_7_4.txt,440,440,0,0,440,0,1
fcvrp_P-n22-k8_7_4_2.txt,253,253,0,0,253,0,0
fcvrp_P-n22-k8_7_6_1.txt,444,444,0,0,444,0,1
fcvrp_P-n22-k8_7_6_4.txt,453,453,0,0,453,0,0
fcvrp_P-n22-k8_7_7_3.txt,543,543,0,0,543,0,1
fcvrp_P-n23-k8_12_6_1.txt,380,380,0,0,380,0,0
fcvrp_P-n23-k8_12_6_2.txt,353,353,0,0,353,0,1
fcvrp_P-n23-k8_12_7_4.txt,436,436,0,0,436,0,1
fcvrp_P-n23-k8_12_8_3.txt,483,483,0,0,483,0,1
fcvrp_P-n23-k8_2_4_1.txt,178,178,0,0,178,0,0
fcvrp_P-n23-k8_2_4_2.txt,131,131,0,0,131,0,0
fcvrp_P-n23-k8_2_6_3.txt,314,314,0,0,314,0,1
fcvrp_P-n23-k8_2_6_4.txt,314,314,0,0,314,0,1
fcvrp_P-n23-k8_7_5_2.txt,272,272,0,0,272,0,1
fcvrp_P-n23-k8_7_7_1.txt,433,433,0,0,433,0,1
fcvrp_P-n23-k8_7_7_4.txt,401,401,0,0,401,0,1
fcvrp_P-n23-k8_7_8_3.txt,481,481,0,0,481,0,2
fcvrp_P-n40-k5_12_3_1.txt,295,295,0,0,297,0.677966102,2
fcvrp_P-n40-k5_12_3_2.txt,262,262,0,0,262,0,2
fcvrp_P-n40-k5_12_4_4.txt,378,378,0,1,378,0,3
fcvrp_P-n40-k5_12_5_3.txt,442,442,0,2,442,0,5
fcvrp_P-n40-k5_20_3_2.txt,332,332,0,1,334,0.602409639,2
fcvrp_P-n40-k5_20_4_1.txt,379,379,0,1,379,0,3
fcvrp_P-n40-k5_20_4_4.txt,373,373,0,1,373,0,6
fcvrp_P-n40-k5_20_5_3.txt,458,458,0,1,458,0,3
fcvrp_P-n40-k5_4_2_2.txt,137,137,0,0,137,0,0
fcvrp_P-n40-k5_4_3_1.txt,252,252,0,0,252,0,3
fcvrp_P-n40-k5_4_3_4.txt,251,251,0,0,251,0,3
fcvrp_P-n40-k5_4_4_3.txt,362,362,0,1,362,0,4
fcvrp_P-n45-k5_14_3_2.txt,293,295,0.682593857,2,293,0,2
fcvrp_P-n45-k5_14_4_1.txt,405,405,0,1,405,0,5
fcvrp_P-n45-k5_14_4_4.txt,409,409,0,2,409,0,5
fcvrp_P-n45-k5_14_5_3.txt,495,495,0,2,495,0,7
fcvrp_P-n45-k5_23_3_2.txt,323,323,0,1,327,1.238390093,3
fcvrp_P-n45-k5_23_4_1.txt,410,410,0,2,410,0,4
fcvrp_P-n45-k5_23_4_4.txt,359,359,0,2,359,0,4
fcvrp_P-n45-k5_23_5_3.txt,500,500,0,2,500,0,8
fcvrp_P-n45-k5_5_2_2.txt,168,168,0,0,168,0,1
fcvrp_P-n45-k5_5_3_1.txt,295,295,0,1,298,1.016949153,3
fcvrp_P-n45-k5_5_4_4.txt,313,313,0,1,315,0.638977636,4
fcvrp_P-n45-k5_5_5_3.txt,435,435,0,3,436,0.229885058,6
fcvrp_P-n50-k10_15_10_3.txt,664,664,0,4,664,0,11
fcvrp_P-n50-k10_15_5_2.txt,308,308,0,1,308,0,3
fcvrp_P-n50-k10_15_7_1.txt,467,467,0,5,468,0.214132762,6
fcvrp_P-n50-k10_15_7_4.txt,450,450,0,2,450,0,5
fcvrp_P-n50-k10_25_10_3.txt,707,707,0,4,707,0,9
fcvrp_P-n50-k10_25_7_2.txt,406,406,0,2,406,0,5
fcvrp_P-n50-k10_25_8_1.txt,509,509,0,3,509,0,7
fcvrp_P-n50-k10_25_8_4.txt,523,523,0,2,523,0,6
fcvrp_P-n50-k10_5_3_2.txt,162,162,0,0,162,0,2
fcvrp_P-n50-k10_5_5_1.txt,268,268,0,1,272,1.492537313,4
fcvrp_P-n50-k10_5_5_4.txt,271,271,0,1,271,0,3
fcvrp_P-n50-k10_5_8_3.txt,462,462,0,4,462,0,7
fcvrp_P-n50-k7_15_3_2.txt,252,252,0,1,254,0.793650794,2
fcvrp_P-n50-k7_15_5_1.txt,375,376,0.266666667,4,376,0.266666667,5
fcvrp_P-n50-k7_15_5_4.txt,369,369,0,2,369,0,7
fcvrp_P-n50-k7_15_7_3.txt,534,534,0,4,534,0,10
fcvrp_P-n50-k7_25_5_1.txt,403,403,0,2,403,0,5
fcvrp_P-n50-k7_25_5_2.txt,329,329,0,2,331,0.607902736,5
fcvrp_P-n50-k7_25_6_4.txt,425,425,0,3,425,0,7
fcvrp_P-n50-k7_25_7_3.txt,562,562,0,4,562,0,11
fcvrp_P-n50-k7_5_2_2.txt,161,161,0,0,161,0,0
fcvrp_P-n50-k7_5_4_1.txt,230,231,0.434782609,2,233,1.304347826,3
fcvrp_P-n50-k7_5_4_4.txt,235,235,0,1,235,0,3
fcvrp_P-n50-k7_5_6_3.txt,378,378,0,2,378,0,6
fcvrp_P-n50-k8_15_4_2.txt,276,276,0,1,276,0,3
fcvrp_P-n50-k8_15_6_1.txt,416,416,0,2,416,0,5
fcvrp_P-n50-k8_15_6_4.txt,408,408,0,2,408,0,5
fcvrp_P-n50-k8_15_8_3.txt,589,591,0.339558574,4,589,0,9
fcvrp_P-n50-k8_25_6_2.txt,366,366,0,2,366,0,5
fcvrp_P-n50-k8_25_7_1.txt,463,463,0,2,463,0,7
fcvrp_P-n50-k8_25_7_4.txt,475,475,0,3,475,0,7
fcvrp_P-n50-k8_25_9_3.txt,637,637,0,6,637,0,12
fcvrp_P-n50-k8_5_3_2.txt,157,157,0,0,157,0,2
fcvrp_P-n50-k8_5_4_1.txt,239,239,0,1,241,0.836820084,3
fcvrp_P-n50-k8_5_4_4.txt,244,244,0,1,244,0,3
fcvrp_P-n50-k8_5_7_3.txt,418,418,0,3,418,0,7
fcvrp_P-n51-k10_15_10_3.txt,703,703,0,6,703,0,10
fcvrp_P-n51-k10_15_5_2.txt,307,307,0,1,307,0,3
fcvrp_P-n51-k10_15_6_1.txt,407,407,0,1,407,0,4
fcvrp_P-n51-k10_15_7_4.txt,474,474,0,2,474,0,5
fcvrp_P-n51-k10_26_10_3.txt,725,725,0,4,727,0.275862069,11
fcvrp_P-n51-k10_26_7_2.txt,475,475,0,3,475,0,7
fcvrp_P-n51-k10_26_8_1.txt,555,555,0,4,557,0.36036036,8
fcvrp_P-n51-k10_26_9_4.txt,595,595,0,3,601,1.008403361,9
fcvrp_P-n51-k10_5_10_3.txt,684,684,0,3,688,0.584795322,9
fcvrp_P-n51-k10_5_6_2.txt,354,354,0,2,354,0,4
fcvrp_P-n51-k10_5_7_4.txt,514,514,0,2,517,0.583657588,1
fcvrp_P-n51-k10_5_8_1.txt,574,574,0,2,577,0.522648084,2
fcvrp_P-n55-k10_17_5_2.txt,297,297,0,1,297,0,5
fcvrp_P-n55-k10_17_5_4.txt,353,353,0,1,353,0,3
fcvrp_P-n55-k10_17_6_1.txt,374,374,0,1,374,0,5
fcvrp_P-n55-k10_17_8_3.txt,574,574,0,5,574,0,7
fcvrp_P-n55-k10_28_6_2.txt,408,409,0.245098039,2,409,0.245098039,6
fcvrp_P-n55-k10_28_7_1.txt,455,455,0,4,455,0,7
fcvrp_P-n55-k10_28_7_4.txt,517,517,0,3,517,0,8
fcvrp_P-n55-k10_28_9_3.txt,654,654,0,8,655,0.152905199,10
fcvrp_P-n55-k10_6_4_2.txt,244,244,0,1,245,0.409836066,3
fcvrp_P-n55-k10_6_5_1.txt,285,285,0,3,287,0.701754386,4
fcvrp_P-n55-k10_6_6_4.txt,427,427,0,3,429,0.468384075,2
fcvrp_P-n55-k10_6_8_3.txt,519,519,0,4,522,0.578034682,8
fcvrp_P-n55-k15_17_13_3.txt,800,800,0,13,800,0,3
fcvrp_P-n55-k15_17_7_2.txt,376,376,0,3,376,0,3
fcvrp_P-n55-k15_17_8_4.txt,467,467,0,1,467,0,2
fcvrp_P-n55-k15_17_9_1.txt,523,523,0,5,523,0,2
fcvrp_P-n55-k15_28_11_1.txt,612,612,0,4,612,0,9
fcvrp_P-n55-k15_28_12_4.txt,700,700,0,5,700,0,10
fcvrp_P-n55-k15_28_15_3.txt,907,907,0,8,907,0,14
